appid;release_date;english;developer;publisher;required_age;categories;genres;steamspy_tags;achievements;gusta o no gusta;median_playtime;owners;price
667410;2017-09-16;0.13150664608837087;Three Percent Games;Three Percent Games;-0.13094760419024004;Single-player;"Violent;Gore;Adventure;Indie";"Adventure;Indie;Gore";-0.13289216948060817;0;-0.22595143720744532;-0.5285757041394258;-0.4592187
420110;2016-02-19;0.13150664608837087;NEKO WORKs;Sekai Project;-0.13094760419024004;"Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud";"Sexual Content;Nudity;Casual;Indie";"Anime;Sexual Content;Cute";-0.06920836956178313;1;1.392307621728752;3.1677578912411746;0.10949847
377250;2018-05-09;0.13150664608837087;Studios iLLOGIKA;Studios iLLOGIKA;-0.13094760419024004;"Single-player;Steam Achievements;Full controller support;Steam Cloud";"Action;Adventure;Indie";"Action;Adventure;Indie";-0.027813899614546837;1;-0.22595143720744532;-0.5285757041394258;0.4507288
517130;2016-09-29;0.13150664608837087;Maxint LLC;Maxint LLC;-0.13094760419024004;Single-player;Indie;"Indie;VR;Rhythm";-0.13289216948060817;1;-0.22595143720744532;-0.5285757041394258;0.7237131
252890;2013-10-29;0.13150664608837087;Waterlily Games;Frogwares;-0.13094760419024004;"Single-player;Steam Achievements";"Adventure;Casual";"Casual;Adventure;Hidden Object";-0.027813899614546837;1;-0.22595143720744532;0.21069101493669423;0.10949847
1011960;2019-02-15;0.13150664608837087;Royal Donut;Royal Donut;-0.13094760419024004;"Co-op;Shared/Split Screen;Captions available;Partial Controller Support";"Casual;Indie;Strategy";"Casual;Strategy;Indie";-0.13289216948060817;1;-0.22595143720744532;-0.5285757041394258;-0.68556815
468080;2016-07-18;0.13150664608837087;Brandon Brizzi;Brandon Brizzi;-0.13094760419024004;"Single-player;Steam Achievements;Full controller support";"Adventure;Indie";"Adventure;Indie";-0.09468188952931314;0;-0.22595143720744532;-0.5285757041394258;-0.23173183
740470;2017-12-04;0.13150664608837087;Team DOTS;Team DOTS;-0.13094760419024004;"Single-player;Partial Controller Support";"Action;Adventure;Free to Play;Indie";"Free to Play;Adventure;Action";-0.13289216948060817;1;-0.22595143720744532;0.9499577340128144;-0.68556815
785950;2018-02-01;0.13150664608837087;XMINutesGames;XMINutesGames;-0.13094760419024004;Single-player;"Action;Adventure";"Action;Adventure";-0.13289216948060817;0;-0.22595143720744532;-0.5285757041394258;-0.49334174
647930;2017-07-10;0.13150664608837087;Eipix Entertainment;Big Fish Games;-0.13094760419024004;Single-player;"Adventure;Casual";"Adventure;Casual;Hidden Object";-0.13289216948060817;1;-0.22595143720744532;-0.5285757041394258;0.1322472
586380;2017-04-11;0.13150664608837087;ColloseusX;Phat Phrog Studios;-0.13094760419024004;"Single-player;Steam Achievements;Steam Trading Cards;Steam Leaderboards";"Adventure;Casual;Indie";"Casual;Indie;Adventure";0.083632750243397;1;0.30898801915186247;2.4284911721650544;-0.5957109
292160;2014-04-23;0.13150664608837087;Altar Interactive;1C Entertainment;-0.13094760419024004;"Single-player;Steam Cloud";Strategy;"Strategy;Tactical;Aliens";-0.13289216948060817;1;-0.22595143720744532;0.9499577340128144;-0.36822397
275310;2014-02-11;0.13150664608837087;Totem Games;Strategy First;-0.13094760419024004;Single-player;Simulation;"Simulation;Naval;Strategy";-0.13289216948060817;0;-0.22595143720744532;-0.5285757041394258;1.019446
581230;2017-03-15;0.13150664608837087;Yamadaya;Henteko Doujin;-0.13094760419024004;"Single-player;Online Multi-Player;Steam Trading Cards;Partial Controller Support;Steam Cloud";"Nudity;Action;Indie";"Nudity;Action;Sexual Content";-0.13289216948060817;1;0.5321034707992119;-0.5285757041394258;0.10949847
655140;2017-11-28;-7.604178417933438;Atriagames;Atriagames;-0.13094760419024004;Single-player;"Action;Adventure;Indie";"Action;Indie;Adventure";-0.13289216948060817;1;-0.22595143720744532;-0.5285757041394258;-0.49334174
709820;2017-10-16;0.13150664608837087;Supine;Supine;-0.13094760419024004;"Multi-player;Online Multi-Player;Cross-Platform Multiplayer";"Action;Casual;Indie;Early Access";"Early Access;Action;Indie";-0.13289216948060817;0;-0.2232632992357905;-0.5285757041394258;-0.5957109
836540;2018-04-30;0.13150664608837087;Alawar Stargaze;Alawar Entertainment;-0.13094760419024004;"Single-player;Steam Achievements;Steam Cloud";"Adventure;Casual;Indie";"Adventure;Indie;Casual";-0.005524569642958071;1;-0.22595143720744532;-0.5285757041394258;-0.0952397
712180;2018-07-17;0.13150664608837087;Reinkout Games;Team17 Digital Ltd;-0.13094760419024004;"Single-player;Local Co-op;Shared/Split Screen;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Leaderboards";"Action;Indie";"Action;Indie;Co-op";-0.06920836956178313;1;-0.22595143720744532;-0.5285757041394258;0.4507288
370300;2015-05-22;0.13150664608837087;Critical Games;Critical Games;-0.13094760419024004;"Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support";"Adventure;Indie;RPG";"RPG;Adventure;Indie";-0.005524569642958071;1;-0.22595143720744532;0.9499577340128144;0.10949847
365620;2015-05-05;0.13150664608837087;iEntertainment Network Inc;iEntertainment Network Inc;-0.13094760419024004;"Single-player;Multi-player;Full controller support";"Action;Adventure;Massively Multiplayer;Simulation";"Simulation;Action;Massively Multiplayer";-0.13289216948060817;0;-0.22595143720744532;-0.5285757041394258;0.56447226
493500;2016-08-16;0.13150664608837087;Tastee Beverage Studios, LLC;Tastee Beverage Studios, LLC;-0.13094760419024004;"Single-player;Online Multi-Player;Cross-Platform Multiplayer;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Stats;Steam Leaderboards";Racing;"Racing;VR";-0.053287419582076855;0;-0.22595143720744532;-0.5285757041394258;1.4744198
498990;2017-07-13;0.13150664608837087;Climax Studios Ltd;Climax Studios Ltd;-0.13094760419024004;"Single-player;Online Multi-Player;Steam Achievements;Steam Cloud";Action;"Action;VR";-0.08831350953743064;1;-0.22595143720744532;-0.5285757041394258;-0.3568496
556160;2016-11-29;0.13150664608837087;ColloseusX;Phat Phrog Studios;-0.13094760419024004;"Single-player;Steam Achievements;Steam Trading Cards";"Action;Casual;Indie";"Casual;Indie;Action";0.20781616008510584;0;0.32511684698179133;1.6892244530889344;-0.5047161
985640;2018-12-17;0.13150664608837087;e-FunSoft Games;HH-Games;-0.13094760419024004;Single-player;Casual;"Casual;Mouse only;Match 3";-0.13289216948060817;1;-0.22595143720744532;-0.5285757041394258;-0.23173183
989540;2019-01-24;0.13150664608837087;Skyline Games;Skyline Games;-0.13094760419024004;"Single-player;Steam Leaderboards";"Action;Adventure;Free to Play";"Free to Play;Gore;Violent";-0.13289216948060817;1;-0.22595143720744532;-0.5285757041394258;-0.68556815
630260;2017-06-09;0.13150664608837087;Paul Svelmoe;Paul Svelmoe;-0.13094760419024004;Single-player;Indie;"Indie;VR";-0.13289216948060817;1;-0.22595143720744532;-0.5285757041394258;-0.4592187
533920;2016-09-29;0.13150664608837087;Ragnar; Ragnar;-0.13094760419024004;Single-player;"Action;Simulation";"Action;Simulation";-0.13289216948060817;0;-0.22595143720744532;-0.5285757041394258;-0.23173183
963770;2019-01-29;0.13150664608837087;Triority;Triority;-0.13094760419024004;"Single-player;Steam Achievements";"Adventure;Casual;Indie";"Adventure;Indie;Violent";-0.008708759638899324;1;-0.22595143720744532;-0.5285757041394258;-0.49334174
540020;2016-10-18;0.13150664608837087;RPG Video;Back To Basics Gaming;-0.13094760419024004;"Steam Achievements;Steam Trading Cards;Partial Controller Support";"Indie;RPG";"Indie;RPG;RPGMaker";-0.1106028395090194;0;0.33318126089675576;2.4284911721650544;-0.5957109
582560;2017-10-10;0.13150664608837087;Tequila Works;Game Trust ;-0.13094760419024004;"Single-player;Steam Achievements;Full controller support";"Adventure;Casual";"Adventure;Casual;VR";-0.01826132962672308;1;-0.22595143720744532;-0.5285757041394258;2.7255976
1010850;2019-02-11;0.13150664608837087;T.D;T.D;-0.13094760419024004;Single-player;"Free to Play;RPG;Early Access";"Early Access;Sexual Content;Free to Play";-0.13289216948060817;1;-0.22595143720744532;-0.5285757041394258;-0.68556815
535690;2017-07-14;0.13150664608837087;Ascanio Entertainment;Ascanio Entertainment;-0.13094760419024004;"Online Multi-Player;Steam Achievements;Full controller support;Steam Trading Cards;In-App Purchases";"Action;Indie;RPG";"Action;Indie;RPG";0.01039638033674819;1;-0.22595143720744532;-0.5285757041394258;-0.68556815
37000;2009-12-15;0.13150664608837087;Ice-Pick Lodge;Ice-Pick Lodge;-0.13094760419024004;"Single-player;Steam Trading Cards";"Nudity;Action;Adventure";"Surreal;Nudity;Adventure";-0.13289216948060817;1;-0.13455474617118168;1.6892244530889344;0.10949847
334030;2015-05-05;0.13150664608837087;Shadow Masters;Shadow Masters;-0.13094760419024004;"Single-player;Multi-player;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards";"Free to Play;Indie;Strategy";"Free to Play;Strategy;Indie";0.01039638033674819;1;-0.18831750560427793;1.6892244530889344;-0.68556815
562220;2016-12-05;0.13150664608837087;Quiet River;Quiet River;-0.13094760419024004;"Single-player;Steam Achievements;Steam Trading Cards";"Casual;Indie";"Indie;Casual;Puzzle";0.5962873395899386;1;0.5482322986291408;1.6892244530889344;-0.5957109
265470;2016-11-16;0.13150664608837087;"Sean Han Tani;Marina Kittaka";Analgesic Productions;-0.13094760419024004;"Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud";"Action;Adventure;Indie;RPG";"Indie;Adventure;RPG";-0.06602417956584186;1;-0.22595143720744532;-0.5285757041394258;0.56447226
791960;2018-02-03;0.13150664608837087;Octopirate Games;Octopirate Games;-0.13094760419024004;Single-player;"Action;Casual;Indie";"Casual;Action;Indie";-0.13289216948060817;1;-0.22595143720744532;-0.5285757041394258;-0.5957109
474910;2016-05-25;0.13150664608837087;Nawia Games;Forever Entertainment S. A.;-0.13094760419024004;"Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud";"Adventure;Indie;Strategy";"Strategy;Adventure;Indie";-0.08194512954554813;1;0.4622118835361868;0.21069101493669423;-0.23173183
559100;2018-08-14;0.13150664608837087;CreativeForge Games;Good Shepherd Entertainment;-0.13094760419024004;"Single-player;Online Multi-Player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud";"Action;RPG;Strategy";"Strategy;Turn-Based Tactics;Cold War";0.016764760328630696;1;5.193334713648658;0.9499577340128144;2.8393412
601760;2017-02-24;0.13150664608837087;Weekend Soft;Weekend Soft;-0.13094760419024004;"Single-player;Partial Controller Support";"Indie;Simulation";"Indie;Simulation;VR";-0.13289216948060817;0;-0.22595143720744532;-0.5285757041394258;-0.5047161
568460;2017-10-23;0.13150664608837087;RigidCore Games;RigidCore Games;-0.13094760419024004;"Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Captions available;Steam Cloud";"Adventure;Casual;Indie";"Indie;Adventure;Casual";-0.05647160957801811;1;-0.22595143720744532;-0.5285757041394258;-0.0952397
655300;2017-07-09;0.13150664608837087;oblomysh;oblomysh;-0.13094760419024004;"Single-player;Steam Achievements;Steam Trading Cards";"Casual;Indie;Strategy";"Strategy;Indie;Casual";-0.11378702950496065;1;-0.22595143720744532;0.21069101493669423;-0.5957109
868010;2018-06-05;0.13150664608837087;Zolden Games;Zolden Games;-0.13094760419024004;"Single-player;Partial Controller Support";Action;Action;-0.13289216948060817;1;-0.22595143720744532;-0.5285757041394258;-0.4592187
314980;2014-10-17;0.13150664608837087;BattleGoat Studios;BattleGoat Studios;-0.13094760419024004;"Single-player;Multi-player;Online Multi-Player;Steam Achievements;Steam Trading Cards;Steam Cloud";"Indie;Simulation;Strategy";"Strategy;Simulation;Grand Strategy";-0.027813899614546837;1;-0.22595143720744532;0.21069101493669423;1.019446
618970;2017-11-14;0.13150664608837087;Appeal;Bigben Interactive;-0.13094760419024004;"Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud;Stats";"Action;Adventure";"Adventure;Action;Open World";-0.0023403796470168187;1;-0.22595143720744532;-0.5285757041394258;2.7255976
372540;2016-01-28;0.13150664608837087;Basaltic studio;Basaltic studio;-0.13094760419024004;"Single-player;Full controller support";"Action;Free to Play";"Free to Play;Action;Female Protagonist";-0.12970797948466692;1;-0.20713447140586164;2.4284911721650544;-0.68556815
897010;2018-08-06;0.13150664608837087;Elephant Games;Big Fish Games;-0.13094760419024004;Single-player;"Adventure;Casual";"Adventure;Casual;Hidden Object";-0.13289216948060817;1;-0.22595143720744532;-0.5285757041394258;0.1322472
762360;2018-02-19;0.13150664608837087;GamesByLD;GamesByLD;-0.13094760419024004;"Single-player;Steam Achievements;Steam Cloud";"Casual;Indie";"Indie;Casual";0.16005331014598706;1;-0.22595143720744532;-0.5285757041394258;-0.5957109
436870;2016-04-20;0.13150664608837087;Phung Games;Phung Games;-0.13094760419024004;"Single-player;Co-op;Local Co-op;Shared/Split Screen;Full controller support;Steam Workshop;Steam Leaderboards;Includes level editor";"Action;Casual;Indie;RPG";"Action;Casual;RPG";-0.13289216948060817;1;-0.22595143720744532;-0.5285757041394258;-0.23173183
595660;2017-06-08;0.13150664608837087;Sillysoft Games;Sillysoft Games;-0.13094760419024004;"Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Co-op;Online Co-op;Local Co-op;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;Stats;Steam Leaderboards;Steam Turn Notifications;Includes level editor";"Indie;Strategy";"Strategy;Indie;War";-0.08194512954554813;1;-0.22595143720744532;-0.5285757041394258;0.10949847
589770;2017-04-20;0.13150664608837087;4Fufelz;4Fufelz;-0.13094760419024004;"Single-player;Steam Trading Cards;Partial Controller Support";"Violent;Action;Adventure;Indie;Early Access";"Early Access;Action;Indie";-0.13289216948060817;1;0.4622118835361868;0.9499577340128144;-0.49334174
1028760;2019-03-20;0.13150664608837087;Joyfulstar;Joyfulstar;-0.13094760419024004;"Single-player;Multi-player;Local Co-op;Shared/Split Screen;Partial Controller Support";Action;"Action;Anime";-0.13289216948060817;1;-0.22595143720744532;-0.5285757041394258;0.6099697
775900;2018-06-07;0.13150664608837087;Milestone S.r.l.;Milestone S.r.l.;-0.13094760419024004;"Single-player;Online Multi-Player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud";"Racing;Simulation;Sports";"Racing;Simulation;Sports";0.026317330316454453;1;-0.22595143720744532;-0.5285757041394258;3.8630323
501300;2017-04-24;0.13150664608837087;Giant Sparrow;Annapurna Interactive;-0.13094760419024004;"Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud";"Adventure;Indie";"Story Rich;Atmospheric;Walking Simulator";-0.10423445951713689;1;0.1745811205691218;2.4284911721650544;1.019446
753670;2017-12-05;0.13150664608837087;Zkolibre Studio;Zkolibre Studio;-0.13094760419024004;Single-player;"Indie;Simulation";"Indie;Simulation";-0.13289216948060817;0;-0.22595143720744532;-0.5285757041394258;-0.4592187
987020;2018-12-17;0.13150664608837087;Five Studios Interactive;Five Studios Interactive;-0.13094760419024004;"Single-player;Online Multi-Player;Includes level editor";"Action;Indie;Racing;Simulation;Sports;Early Access";"Early Access;Action;Indie";-0.13289216948060817;1;-0.22595143720744532;-0.5285757041394258;2.0203884
586930;2017-02-03;0.13150664608837087;Space Monkey International;Shaman Games Studio;-0.13094760419024004;Single-player;"Adventure;Casual";"Adventure;Casual;Hidden Object";-0.13289216948060817;0;-0.22595143720744532;-0.5285757041394258;-0.117988415
257350;2013-11-15;0.13150664608837087;Beamdog;Beamdog;-0.13094760419024004;"Single-player;Multi-player;Co-op;Cross-Platform Multiplayer;Steam Achievements;Steam Trading Cards;Captions available;Steam Cloud";"RPG;Strategy";"RPG;Classic;Fantasy";0.1632375001419283;1;4.317001734889188;3.1677578912411746;1.019446
310970;2014-07-04;0.13150664608837087;Jugilus;Wastelands Interactive;-0.13094760419024004;Single-player;"Indie;Strategy";"Strategy;Indie;Turn-Based";-0.13289216948060817;1;-0.22595143720744532;-0.5285757041394258;-0.23173183
749560;2018-03-09;0.13150664608837087;Pill Bug Interactive;Pill Bug Interactive;-0.13094760419024004;"Single-player;Steam Achievements;Full controller support;Steam Cloud;Steam Leaderboards";"Action;Indie";"Indie;Action;Classic";-0.09786607952525439;1;-0.22595143720744532;-0.5285757041394258;-0.4592187
46750;2010-04-21;0.13150664608837087;Darkling Room;Iceberg Interactive;-0.13094760419024004;"Single-player;Steam Trading Cards";"Adventure;Indie";"Adventure;Indie;Horror";-0.13289216948060817;1;-0.22595143720744532;0.9499577340128144;0.4507288
218620;2013-08-13;0.13150664608837087;OVERKILL - a Starbreeze Studio.;Starbreeze Publishing AB;8.110510002188503;"Single-player;Multi-player;Co-op;Online Co-op;Steam Achievements;Full controller support;Steam Trading Cards;In-App Purchases";"Action;RPG";"Co-op;Action;FPS";3.4652425259330073;1;2.166491357565338;6.124824767545655;0.16637018
410210;2015-10-19;0.13150664608837087;PiGravity;Back To Basics Gaming;-0.13094760419024004;"Single-player;Steam Trading Cards";"Indie;Racing";"Racing;Indie;Singleplayer";-0.13289216948060817;0;0.3681270545282683;2.4284911721650544;-0.5957109
900340;2018-10-02;0.13150664608837087;TheBlavas;TheBlavas;-0.13094760419024004;Single-player;"Action;Adventure;Indie";"Violent;Action;Indie";-0.13289216948060817;1;-0.22595143720744532;-0.5285757041394258;-0.14073709
615020;2018-10-22;0.13150664608837087;Contec Games;Contec Games;-0.13094760419024004;"Single-player;Multi-player;Online Multi-Player;Co-op;Online Co-op;Steam Achievements;Steam Trading Cards;Includes level editor";"Free to Play;Indie;Strategy";"Strategy;Indie;Free to Play";-0.09468188952931314;1;-0.22595143720744532;-0.5285757041394258;-0.68556815
337680;2015-06-04;0.13150664608837087;Black Lab Games;Slitherine Ltd.;-0.13094760419024004;"Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud";"Adventure;Simulation;Strategy";"Strategy;Adventure;Space";-0.05647160957801811;1;-0.22595143720744532;-0.5285757041394258;1.019446
245390;2013-10-17;0.13150664608837087;Cyberdreams;Nightdive Studios;-0.13094760419024004;"Single-player;Steam Trading Cards";Adventure;"Point & Click;Adventure;Horror";-0.13289216948060817;1;0.19877436231401513;1.6892244530889344;-0.14073709
853860;2018-05-10;0.13150664608837087;Blender Games;Blender Games;-0.13094760419024004;"Single-player;Steam Achievements";"Casual;Indie";"Casual;Indie;Difficult";0.5039458297076422;1;-0.22595143720744532;-0.5285757041394258;-0.5957109
803600;2018-10-22;0.13150664608837087;Nippon Ichi Software, Inc.;NIS America, Inc.;-0.13094760419024004;"Single-player;Steam Achievements;Partial Controller Support;Steam Cloud";"RPG;Strategy";"Strategy;RPG;Anime";0.029501520312395706;1;0.8869376830576472;0.21069101493669423;2.7255976
754040;2017-11-28;0.13150664608837087;TSS Studio;TSS Studio;-0.13094760419024004;"Single-player;Steam Trading Cards";"Adventure;Casual;Indie;Simulation";"Indie;Casual;Adventure";-0.13289216948060817;1;-0.22595143720744532;-0.5285757041394258;-0.3568496
727510;2017-10-30;0.13150664608837087;Gustav;PsychoFlux Entertainment;-0.13094760419024004;"Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud";"Action;Adventure;Indie;RPG";"RPG;Action;Adventure";0.01994895032457195;1;-0.22595143720744532;-0.5285757041394258;0.1322472
733540;2018-06-14;0.13150664608837087;Sacada;Sacada;-0.13094760419024004;"Single-player;Steam Achievements;Steam Cloud;Stats;Steam Leaderboards";"Casual;Indie;Strategy";"Indie;Strategy;Casual";6.36922380223143;1;-0.22595143720744532;-0.5285757041394258;0.1322472
461220;2016-10-06;0.13150664608837087;Hexecutable;Hexecutable;-0.13094760419024004;Single-player;"Adventure;Indie";"Adventure;Indie;Puzzle";-0.13289216948060817;1;-0.22595143720744532;-0.5285757041394258;0.1322472
375950;2015-08-19;0.13150664608837087;"Zoe Vartanian;Badru;Isa Hutchinson;Michael Bell";Ice Water Games;-0.13094760419024004;"Single-player;Steam Cloud";"Casual;Free to Play;Indie;Simulation";"Free to Play;Relaxing;Simulation";0.016764760328630696;1;-0.17756495371765868;3.1677578912411746;-0.68556815
854770;2018-07-27;0.13150664608837087;Racing Bros;ANPA.US;-0.13094760419024004;Single-player;"Violent;Gore;Action;Indie;Early Access";"Early Access;Action;Gore";-0.13289216948060817;1;-0.22595143720744532;-0.5285757041394258;-0.23173183
717820;2017-10-16;0.13150664608837087;Caden Goodwin;csgood;-0.13094760419024004;"Single-player;Steam Achievements;Partial Controller Support;Includes level editor";"Action;Indie";"Action;Indie;FPS";-0.12970797948466692;1;-0.22595143720744532;-0.5285757041394258;-0.5957109
1043350;2019-03-21;0.13150664608837087;indie_games_studio;indie_games_studio;-0.13094760419024004;Single-player;"Adventure;Indie";"Adventure;Indie;Horror";-0.13289216948060817;1;-0.22595143720744532;-0.5285757041394258;-0.14073709
260160;2014-05-12;0.13150664608837087;Mimimi Productions;Daedalic Entertainment;-0.13094760419024004;"Single-player;Steam Achievements;Steam Trading Cards;Captions available;Partial Controller Support;Steam Cloud";"Action;Adventure;Indie";"Adventure;Indie;Action";-0.08831350953743064;1;-0.22595143720744532;0.9499577340128144;0.22324191
976030;2019-04-22;0.13150664608837087;Istotex;Istotex;-0.13094760419024004;Single-player;"Casual;Indie;Simulation;Strategy;Early Access";"Early Access;Casual;Strategy";-0.13289216948060817;1;-0.22595143720744532;-0.5285757041394258;-0.23173183
359220;2015-04-16;0.13150664608837087;Rainbow Studios;THQ Nordic;-0.13094760419024004;"Single-player;Multi-player;Includes level editor";"Racing;Simulation";"Racing;Motocross;Simulation";-0.13289216948060817;1;-0.22595143720744532;0.21069101493669423;0.33698535
314020;2014-08-14;0.13150664608837087;"Dan  Walters;Ceri Williams";Dan  Walters;-0.13094760419024004;"Single-player;Steam Achievements;Steam Trading Cards";"Adventure;Casual;Indie";"Puzzle;Hidden Object;Casual";-0.09149769953337189;1;0.257913397690421;2.4284911721650544;-0.3568496
744270;2019-01-28;0.13150664608837087;Anguis Game Studio;99Gamers Digital;-0.13094760419024004;Single-player;"Action;Adventure;Indie;RPG;Early Access";"Early Access;Action;Survival";-0.13289216948060817;1;-0.22595143720744532;-0.5285757041394258;0.8488308
692190;2017-08-28;0.13150664608837087;Mouseless Media;Mouseless Media;-0.13094760419024004;Single-player;"Casual;Indie";"Indie;Casual;Puzzle";-0.13289216948060817;1;-0.22595143720744532;-0.5285757041394258;-0.117988415
751260;2017-12-11;0.13150664608837087;Bob Games;Bob Games;-0.13094760419024004;"Single-player;Steam Achievements;Steam Cloud;Steam Leaderboards";"Action;Adventure;Indie";"Action;Adventure;Indie";-0.08194512954554813;1;-0.22595143720744532;-0.5285757041394258;-0.68556815
868960;2018-06-06;0.13150664608837087;wraithgames;wraithgames;-0.13094760419024004;Single-player;"Violent;Action;Casual;Indie;Simulation";"Action;Indie;Casual";-0.13289216948060817;0;-0.22595143720744532;-0.5285757041394258;-0.14073709
530370;2017-01-31;0.13150664608837087;Midipixel;Whippering;-0.13094760419024004;"Single-player;Steam Achievements;Full controller support";Indie;"Indie;Puzzle;Difficult";-0.06283998956990061;1;-0.22595143720744532;-0.5285757041394258;0.10949847
908840;2018-11-19;0.13150664608837087;Flying Mantis Games;Flying Mantis Games;-0.13094760419024004;"Single-player;Multi-player;Local Multi-Player;Shared/Split Screen;Full controller support";"Action;Casual;Indie";"Action;Indie;Casual";-0.13289216948060817;1;-0.22595143720744532;-0.5285757041394258;0.33698535
872110;2018-07-26;0.13150664608837087;RobProductions;RobProductions;-0.13094760419024004;"Single-player;Steam Achievements;Partial Controller Support;Steam Cloud;Stats";"Adventure;Casual;Indie";"Adventure;Indie;Casual";-0.09149769953337189;1;-0.22595143720744532;-0.5285757041394258;0.61110705
520470;2016-09-05;0.13150664608837087;Reality Reflection;Reality Reflection;-0.13094760419024004;"Single-player;Online Multi-Player;Cross-Platform Multiplayer;Steam Achievements;Steam Cloud";"Casual;Indie";"Indie;Casual;Music";-0.053287419582076855;1;-0.22595143720744532;-0.5285757041394258;0.1322472
837780;2018-08-09;0.13150664608837087;Canalside Studios;Canalside Studios;-0.13094760419024004;"Single-player;Steam Achievements;Steam Cloud;Stats";"Casual;Indie;Simulation;Strategy";"Casual;Simulation;Strategy";-0.06602417956584186;0;-0.22595143720744532;-0.5285757041394258;-0.061116695
692710;2017-08-29;0.13150664608837087;Absortalent Games;Absortalent Games;-0.13094760419024004;Single-player;"Action;Indie";"Action;Indie;Platformer";-0.13289216948060817;1;-0.22595143720744532;-0.5285757041394258;-0.5957109
952920;2018-11-09;0.13150664608837087;Yurae;PsychoFlux Entertainment;-0.13094760419024004;Single-player;"Adventure;Casual;Indie";"Adventure;Indie;Casual";-0.13289216948060817;1;-0.22595143720744532;-0.5285757041394258;-0.3568496
311260;2017-09-26;0.13150664608837087;"Purple Lamp Studios;GolemLabs";THQ Nordic;-0.13094760419024004;"Single-player;Steam Achievements;Steam Cloud;Steam Leaderboards";"RPG;Simulation;Strategy;Early Access";"Early Access;Economy;Medieval";-0.050103229586135604;0;-0.22595143720744532;0.9499577340128144;2.1568804
577440;2017-02-02;0.13150664608837087;MPC VR;Sony Music Entertainment;-0.13094760419024004;Single-player;Casual;"Casual;VR";-0.13289216948060817;1;-0.22595143720744532;-0.5285757041394258;-0.5047161
712210;2017-10-05;0.13150664608837087;Zoglu;Flying Interactive;-0.13094760419024004;"Single-player;Local Multi-Player;Local Co-op;Shared/Split Screen;Full controller support";"Action;Casual;Indie";"Action;Indie;Casual";-0.08512931954148938;1;-0.22595143720744532;-0.5285757041394258;-0.23173183
485240;2016-10-24;0.13150664608837087;Lupus Solus Studio;Lupus Solus Studio;-0.13094760419024004;"Single-player;Full controller support";"Action;Indie;RPG;Early Access";"Early Access;Action;RPG";-0.13289216948060817;1;-0.22595143720744532;-0.5285757041394258;0.4507288
562840;2017-01-31;0.13150664608837087;TeamTop Games;101XP;-0.13094760419024004;"Online Multi-Player;MMO;Steam Trading Cards;In-App Purchases";"Action;Adventure;Free to Play;Massively Multiplayer;RPG";"Free to Play;Massively Multiplayer;RPG";-0.13289216948060817;0;-0.22595143720744532;0.21069101493669423;-0.68556815
833670;2018-11-15;0.13150664608837087;kyapion;kyapion;-0.13094760419024004;Single-player;"Adventure;Indie";"Adventure;Indie;Visual Novel";-0.13289216948060817;1;-0.22595143720744532;-0.5285757041394258;-0.49334174
431290;2016-02-11;0.13150664608837087;Moving Player;Plug In Digital;-0.13094760419024004;"Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud";"Action;Indie";"Action;Indie;Stealth";-0.06602417956584186;1;-0.22595143720744532;-0.5285757041394258;0.02987808
290650;2015-04-29;0.13150664608837087;Panzer Gaming Studios;Panzer Gaming Studios;8.110510002188503;"Single-player;Steam Trading Cards;Captions available;Partial Controller Support";"Action;Adventure;Casual;Indie;RPG";"Indie;Action;Casual";-0.13289216948060817;0;0.6369408516937496;0.9499577340128144;-0.026993642
27900;2009-09-16;0.13150664608837087;DnS Development;DnS Development;-0.13094760419024004;Single-player;"Action;Adventure";"Action;Adventure;Puzzle";-0.13289216948060817;0;-0.22595143720744532;0.9499577340128144;-0.23173183
577360;2018-09-21;0.13150664608837087;Greyborn Studios;Greyborn Studios;-0.13094760419024004;"Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Captions available;Steam Cloud";"Adventure;Casual;Indie";"Indie;Adventure;Casual";-0.04055065959831185;1;-0.22595143720744532;-0.5285757041394258;0.6099697
388260;2015-12-16;0.13150664608837087;Tipping Goat LLC;Tipping Goat LLC;-0.13094760419024004;"Single-player;Local Multi-Player;Local Co-op;Shared/Split Screen;Steam Achievements;Full controller support";"Action;Indie;Sports";"Sports;Action;Indie";-0.09468188952931314;1;-0.22595143720744532;-0.5285757041394258;0.45186627
