appid;release_date;english;developer;publisher;required_age;categories;genres;steamspy_tags;achievements;gusta o no gusta;median_playtime;owners;price
566570;2017-03-17;0.13916893275819892;Hyper Light Studios;Hyper Light Studios;-0.14199987219049848;"Single-player;Online Multi-Player;Online Co-op;Steam Leaderboards";"Indie;Simulation;Sports;Early Access";"Early Access;Skateboarding;Sports";-0.12471518036362762;1;-0.15272423538318583;-0.5542985567369194;0.23091458
446000;2016-12-05;0.13916893275819892;Silver Lemur Games;Silver Lemur Games;-0.14199987219049848;"Single-player;Steam Trading Cards";"Indie;Simulation;Strategy";"Strategy;Simulation;Indie";-0.12471518036362762;1;-0.15272423538318583;-0.5542985567369194;1.5067383
745060;2017-11-30;0.13916893275819892;Tomáš Sabol;Tomáš Sabol;-0.14199987219049848;"Single-player;Steam Cloud";"Adventure;Indie";"Adventure;Indie";-0.12471518036362762;1;-0.15272423538318583;-0.5542985567369194;-0.55052745
576010;2017-01-17;0.13916893275819892;Sly;SlyGames;-0.14199987219049848;"Single-player;Steam Achievements;Steam Trading Cards";"Casual;Indie";"Indie;Casual;Puzzle";-0.07620556845605397;1;0.7965336131608689;0.8910692574401847;-0.7594436
661000;2017-07-16;0.13916893275819892;Cubamano;EasyGames;-0.14199987219049848;"Single-player;Steam Achievements;Partial Controller Support;Steam Leaderboards";"Casual;Indie";"Indie;Casual;Great Soundtrack";-0.04285521026959709;1;-0.15272423538318583;0.16838535035163263;-0.75784874
532470;2016-11-16;0.13916893275819892;LNDFRR;LNDFRR;-0.14199987219049848;"Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Leaderboards";"Action;Indie";"Action;Indie;Shoot 'Em Up";-0.03982335952537374;1;-0.15272423538318583;-0.5542985567369194;0.23091458
684400;2018-03-22;0.13916893275819892;"Andrea Mancuso;Graziano Ferraro";Ferman Studio;-0.14199987219049848;"Multi-player;Online Multi-Player";"Violent;Action;Indie;Massively Multiplayer";"Indie;Action;Massively Multiplayer";-0.12471518036362762;1;-0.15272423538318583;-0.5542985567369194;-0.8838364
444620;2016-07-13;0.13916893275819892;Mechanical Boss;OGSeries;-0.14199987219049848;"Multi-player;Online Multi-Player;Steam Achievements;Steam Trading Cards;Stats";"Action;Free to Play;Early Access";"Early Access;Free to Play;Action";-0.03982335952537374;0;-0.15272423538318583;0.8910692574401847;-0.8838364
717400;2017-10-26;0.13916893275819892;SVGames;SVGames;-0.14199987219049848;Single-player;"Adventure;Indie";"Indie;Adventure;Platformer";-0.12471518036362762;1;-0.15272423538318583;-0.5542985567369194;-0.11993691
696360;2017-11-14;0.13916893275819892;SOFTSTAR ENTERTAINMENT INC.;SOFTSTAR ENTERTAINMENT INC.;-0.14199987219049848;"Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud";RPG;"RPG;Anime;CRPG";0.014749953870646619;1;0.12263300312577659;-0.5542985567369194;0.9326177
247370;2013-11-21;0.13916893275819892;Renegade Kid;Good Shepherd Entertainment;-0.14199987219049848;"Single-player;Steam Achievements;Steam Trading Cards;Partial Controller Support;Steam Cloud;Steam Leaderboards";"Action;Indie";"Platformer;Indie;Action";-0.09439667292139409;1;-0.15272423538318583;1.6137531645287368;0.23091458
470480;2016-07-15;0.13916893275819892;"Easy Game Station;Starloop Studios S.L.";Rockin' Android;-0.14199987219049848;"Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Shared/Split Screen;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud;Steam Leaderboards;Includes level editor";"Action;Adventure;Indie;Racing";"Adventure;Indie;Action";-0.07923741920027733;1;-0.15272423538318583;-0.5542985567369194;0.23091458
439250;2016-02-04;0.13916893275819892;"Pilgrim Adventures;GrabTheGames Studios";GrabTheGames;-0.14199987219049848;"Single-player;Steam Achievements;Full controller support;Steam Trading Cards";"Adventure;Indie";"Adventure;Indie;RPGMaker";-0.10349222515406416;1;0.24823455051582963;2.336437071617289;-0.7403062
299340;2016-01-26;0.13916893275819892;4gency;Versus Evil;-0.14199987219049848;"Single-player;Steam Achievements;Steam Trading Cards;Steam Workshop";"Action;Indie;Simulation;Strategy";"Space;Strategy;Indie";-0.09439667292139409;0;-0.12615467728144383;0.16838535035163263;0.86882645
851530;2018-05-04;0.13916893275819892;Alec Smith;Milo Games;-0.14199987219049848;"Single-player;Steam Achievements";"Action;Free to Play;Indie";"Free to Play;Indie;Action";-0.11258777738673421;1;-0.15272423538318583;0.16838535035163263;-0.8838364
945590;2019-03-28;0.13916893275819892;Zeiva Inc;Zeiva Inc;-0.14199987219049848;Single-player;"Adventure;Casual;Indie;Simulation";"Casual;Adventure;Indie";-0.12471518036362762;1;-0.15272423538318583;-0.5542985567369194;1.3472604
994790;2019-03-10;0.13916893275819892;Beijing INFITFUN Technology Co.Ltd;Beijing INFITFUN Technology Co.Ltd;-0.14199987219049848;Single-player;"Casual;Simulation;Early Access";"Early Access;Casual;Simulation";-0.07923741920027733;1;-0.15272423538318583;-0.5542985567369194;0.10333225
612150;2017-04-13;0.13916893275819892;Nifty Productions;Nifty Productions;-0.14199987219049848;"Single-player;Steam Achievements;Full controller support;Steam Trading Cards";"Action;Indie;Strategy";"Action;Strategy;Indie";-0.05195076250226715;1;-0.15272423538318583;-0.5542985567369194;-0.24751928
91100;2011-11-21;0.13916893275819892;Digital Reality;HandyGames;-0.14199987219049848;"Single-player;Multi-player;Steam Achievements;Partial Controller Support;Steam Cloud;Steam Leaderboards";"Indie;Racing";"Racing;Indie;Flight";-0.08833297143294738;1;1.4523186153993186;2.336437071617289;0.23091458
678890;2018-05-31;0.13916893275819892;Toplitz Productions;Toplitz Productions;-0.14199987219049848;"Single-player;Steam Achievements;Full controller support;Steam Cloud";"Simulation;Strategy";"Simulation;Strategy";-0.08226926994450068;0;-0.15272423538318583;-0.5542985567369194;1.5067383
1050190;2019-04-20;0.13916893275819892;Souper Chef;Souper Chef;-0.14199987219049848;"Single-player;Steam Achievements;Partial Controller Support;Steam Cloud;Steam Leaderboards";Racing;"Racing;Time Attack";-0.08833297143294738;1;-0.15272423538318583;-0.5542985567369194;-0.8838364
598470;2017-03-24;0.13916893275819892;Electric Root;VT Publishing;-0.14199987219049848;"Single-player;Steam Achievements;Steam Trading Cards";"Action;Adventure;Casual;Indie;RPG";"Action;Adventure;Casual";1.391210191748049;0;0.09244032346470615;2.336437071617289;-0.24751928
762520;2018-02-22;0.13916893275819892;Brave Giant LTD;Artifex Mundi;-0.14199987219049848;"Single-player;Steam Achievements;Steam Trading Cards;Steam Cloud";"Adventure;Casual";"Casual;Adventure;Hidden Object";-0.05801446399071385;1;-0.15272423538318583;-0.5542985567369194;0.9326177
506500;2017-08-07;0.13916893275819892;Everglow Interactive Inc.;Everglow Interactive Inc.;-0.14199987219049848;"Single-player;Multi-player;Online Multi-Player;Local Multi-Player;Shared/Split Screen;Cross-Platform Multiplayer;Steam Achievements;Full controller support";"Action;Casual;Indie";"Casual;Indie;Action";-0.03982335952537374;1;-0.0053839586371620795;0.8910692574401847;1.1877824
448000;2016-03-14;0.13916893275819892;MMEU;Forever Entertainment S. A.;-0.14199987219049848;"Single-player;Steam Achievements;Full controller support;Steam Trading Cards;Steam Cloud";"Action;Indie;Simulation";"Indie;Action;Simulation";-0.09136482217717073;1;0.2518576720751581;0.8910692574401847;-0.24751928
265770;2014-08-25;0.13916893275819892;Net Games Laboratory;Net Games Distribution LTD;-0.14199987219049848;"Multi-player;Steam Achievements;Steam Leaderboards";"Action;Free to Play;Indie;Massively Multiplayer";"Free to Play;Space;Action";-0.10652407589828751;0;-0.15151652819674302;2.336437071617289;-0.8838364
796830;2018-12-27;0.13916893275819892;Samp RP;Lestyo;-0.14199987219049848;Single-player;"Adventure;Casual;Simulation";"Casual;Simulation;Adventure";-0.12471518036362762;0;-0.15272423538318583;-0.5542985567369194;-0.6143186
811640;2018-03-14;0.13916893275819892;Jagged Games;Jagged Games;-0.14199987219049848;Single-player;"Violent;Indie";"Indie;Violent;Puzzle";-0.12471518036362762;1;-0.15272423538318583;-0.5542985567369194;-0.056145713
599080;2018-10-30;0.13916893275819892;Question;Question;7.5106878506507355;"Single-player;Multi-player;Online Multi-Player;Co-op;Online Co-op;Steam Achievements;Partial Controller Support";"Action;Indie;Simulation;Early Access";"Early Access;Horror;Multiplayer";-0.08226926994450068;1;-0.15272423538318583;0.16838535035163263;1.5864773
928370;2018-09-17;0.13916893275819892;PsychicParrot;PsychicParrot;-0.14199987219049848;"Single-player;Steam Achievements;Steam Cloud;Steam Leaderboards";"Action;Casual;Sports";"Casual;Sports;Action";-0.04285521026959709;1;-0.15272423538318583;-0.5542985567369194;-0.056145713
690120;2018-04-26;0.13916893275819892;Somnium Games d.o.o.;Starbreeze Publishing AB;-0.14199987219049848;"Single-player;Steam Achievements;Full controller support;Steam Trading Cards";"Adventure;Casual;Indie";"Hand-drawn;Puzzle;Story Rich";-0.03375965803692703;1;-0.15272423538318583;-0.5542985567369194;1.5864773
